Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2017-06-28,2017,6,28,Wednesday,26,2017-26,106.02,107.54,104.52,106.86,7874400,102.33,0.013755890814501459,101.05428571428571,104.2298
2017-06-29,2017,6,29,Thursday,26,2017-26,106.8,107.41,105.33,105.71,7268700,101.23,-0.010761759931897763,101.06071428571428,104.07620000000001
2017-06-30,2017,6,30,Friday,26,2017-26,106.25,106.56,105.5,106.25,5113800,101.75,0.005108217826020667,101.00714285714285,103.9126
2017-07-03,2017,7,3,Monday,27,2017-27,106.76,108.62,106.76,107.46,5399400,102.91,0.01138832480191887,101.06928571428571,103.779
2017-07-05,2017,7,5,Wednesday,27,2017-27,107.83,107.85,105.29,105.63,8049700,101.15,-0.017029630386951267,101.03428571428572,103.62439999999998
2017-07-06,2017,7,6,Thursday,27,2017-27,104.61,104.69,102.94,103.35,8690800,99.71,-0.014306195129993982,100.90714285714286,103.4126
2017-07-07,2017,7,7,Friday,27,2017-27,103.51,103.73,102.72,103.32,6030900,99.68,-0.00029023533701311166,100.80999999999999,103.1926
2017-07-10,2017,7,10,Monday,28,2017-28,103.3,103.91,102.87,103.59,4421300,99.94,0.0026131825457378355,100.74142857142856,102.9728
2017-07-11,2017,7,11,Tuesday,28,2017-28,103.6,104.19,103.19,103.84,4557300,100.18,0.00241338057033591,100.78714285714285,102.7624
2017-07-12,2017,7,12,Wednesday,28,2017-28,104.34,104.65,103.65,104.38,5203300,100.7,0.005200269354197262,100.81142857142858,102.579
2017-07-13,2017,7,13,Thursday,28,2017-28,104.45,105.34,104.04,104.29,5339500,100.61,-0.0008622656243311155,100.86928571428572,102.4008
2017-07-14,2017,7,14,Friday,28,2017-28,104.43,105.25,104.41,105.09,4370300,101.38,0.0076710125779066995,100.97214285714287,102.29060000000001
2017-07-17,2017,7,17,Monday,29,2017-29,105.17,105.42,104.71,104.79,3973800,101.1,-0.002854674600206386,100.97214285714287,102.1834
2017-07-18,2017,7,18,Tuesday,29,2017-29,104.6,105.8,104.31,105.75,5740500,102.02,0.009161110710715903,101.04928571428572,102.079
2017-07-19,2017,7,19,Wednesday,29,2017-29,106.13,106.87,106.05,106.82,5789400,103.05,0.010118240195115424,101.10071428571428,102.006
2017-07-20,2017,7,20,Thursday,29,2017-29,106.99,107.71,106.75,107.36,6185500,103.57,0.005055195302754223,101.26785714285712,101.931
2017-07-21,2017,7,21,Friday,29,2017-29,107.1,107.33,106.81,107.09,4328500,103.31,-0.002514921249788138,101.37928571428573,101.89699999999999
2017-07-24,2017,7,24,Monday,30,2017-30,107.31,107.54,106.9,107.0,4615500,103.23,-0.0008403714441783672,101.40214285714286,101.86280000000001
2017-07-25,2017,7,25,Tuesday,30,2017-30,107.6,107.74,106.2,106.42,5394700,102.67,-0.005420594192968031,101.51071428571427,101.81540000000001
2017-07-26,2017,7,26,Wednesday,30,2017-30,106.55,107.03,106.31,106.94,4149000,103.17,0.004886337568307919,101.75785714285713,101.7886
2017-07-27,2017,7,27,Thursday,30,2017-30,107.69,110.0,107.44,110.0,10468700,106.12,0.028614184305695956,102.21785714285716,101.84300000000002
2017-07-28,2017,7,28,Friday,30,2017-30,109.98,110.19,109.67,109.96,4864500,106.08,-0.000363633644782424,102.65642857142858,101.9286
2017-07-31,2017,7,31,Monday,31,2017-31,110.02,110.14,109.34,109.93,6815300,106.05,-0.00027286040119545163,103.07571428571428,102.00640000000001
2017-08-01,2017,8,1,Tuesday,31,2017-31,109.98,110.83,109.95,110.61,5987200,106.71,0.006185852391294988,103.505,102.08140000000002
2017-08-02,2017,8,2,Wednesday,31,2017-31,109.88,109.88,107.52,108.67,8812700,104.84,-0.017539183540982384,103.80714285714285,102.1168
2017-08-03,2017,8,3,Thursday,31,2017-31,108.52,109.17,108.05,109.12,6895800,105.27,0.004140909995936415,104.085,102.1726
2017-08-04,2017,8,4,Friday,31,2017-31,108.23,108.5,107.32,107.69,8503800,103.89,-0.01310477807235455,104.28428571428572,102.1874
2017-08-07,2017,8,7,Monday,32,2017-32,107.59,107.65,106.11,106.35,8093100,102.6,-0.012443104469527566,104.32571428571428,102.185
2017-08-08,2017,8,8,Tuesday,32,2017-32,106.55,107.14,106.18,106.98,9787100,103.21,0.005923829299367966,104.33714285714287,102.1728
2017-08-09,2017,8,9,Wednesday,32,2017-32,100.71,103.0,100.5,102.83,27877600,99.2,-0.038792414569134404,104.025,102.08179999999999
2017-08-10,2017,8,10,Thursday,32,2017-32,102.5,102.82,101.22,101.35,12259900,97.78,-0.01439265815777635,103.63,101.97
2017-08-11,2017,8,11,Friday,32,2017-32,101.25,102.51,101.03,101.99,9410400,98.39,0.006314782328878055,103.28428571428572,101.8654
2017-08-14,2017,8,14,Monday,33,2017-33,102.8,102.81,101.26,101.4,9707300,97.83,-0.005784799264247686,102.93857142857144,101.7692
2017-08-15,2017,8,15,Tuesday,33,2017-33,101.63,102.1,101.36,101.51,8868500,97.93,0.0010848434963124376,102.56428571428572,101.6876
2017-08-16,2017,8,16,Wednesday,33,2017-33,101.84,102.65,101.72,102.2,6698800,98.6,0.006797113999991833,102.02714285714286,101.639
2017-08-17,2017,8,17,Thursday,33,2017-33,102.24,102.59,101.34,101.38,6612400,97.81,-0.008023270246169667,101.43642857142856,101.5666
2017-08-18,2017,8,18,Friday,33,2017-33,101.32,101.74,100.66,100.7,6893900,97.15,-0.0067074651410649055,100.80071428571429,101.5116
2017-08-21,2017,8,21,Monday,34,2017-34,100.64,101.42,100.53,101.17,6492700,97.6,0.0046673331443320976,100.14999999999999,101.4408
2017-08-22,2017,8,22,Tuesday,34,2017-34,101.41,102.91,101.17,102.77,6888700,99.15,0.015814925019397297,99.74357142857143,101.37380000000002
2017-08-23,2017,8,23,Wednesday,34,2017-34,102.48,102.98,101.48,101.5,5954400,97.92,-0.01235763864387629,99.21857142857142,101.29140000000001
2017-08-24,2017,8,24,Thursday,34,2017-34,101.82,102.03,101.43,101.52,6976600,97.94,0.00019704286114641256,98.79357142857143,101.2174
2017-08-25,2017,8,25,Friday,34,2017-34,101.69,102.69,101.56,102.41,6186900,98.8,0.008766796756327189,98.52214285714285,101.1636
2017-08-28,2017,8,28,Monday,35,2017-35,102.49,102.85,102.08,102.56,5630400,98.94,0.0014645738534879715,98.21714285714286,101.1216
2017-08-29,2017,8,29,Tuesday,35,2017-35,102.0,102.99,101.82,102.57,6011700,98.95,9.746462435100689e-05,98.19928571428571,101.08259999999999
2017-08-30,2017,8,30,Wednesday,35,2017-35,102.48,103.45,102.48,102.87,6573200,99.24,0.002925041588049737,98.30357142857143,101.0766
2017-08-31,2017,8,31,Thursday,35,2017-35,103.0,103.19,101.0,101.2,9823800,97.63,-0.016234227987217076,98.24928571428572,101.022
2017-09-01,2017,9,1,Friday,35,2017-35,101.65,101.92,101.36,101.5,7827400,97.92,0.0029644830147455004,98.25571428571428,100.98440000000001
2017-09-05,2017,9,5,Tuesday,36,2017-36,102.0,102.55,100.9,101.6,9346100,98.02,0.000985214305732507,98.26214285714285,100.946
2017-09-06,2017,9,6,Wednesday,36,2017-36,101.76,102.04,100.89,101.5,7531000,97.92,-0.000984244613858487,98.21357142857143,100.8824
2017-09-07,2017,9,7,Thursday,36,2017-36,101.55,101.86,96.2,97.06,26419400,93.64,-0.04374382682791922,97.91571428571429,100.73640000000002
2017-09-08,2017,9,8,Friday,36,2017-36,96.49,97.49,96.26,97.07,13147700,93.65,0.00010298754315152259,97.66571428571429,100.56280000000001
2017-09-11,2017,9,11,Monday,37,2017-37,97.9,98.02,96.96,97.09,9610300,93.67,0.00020595387561939127,97.385,100.41159999999999
2017-09-12,2017,9,12,Tuesday,37,2017-37,97.59,98.36,97.13,97.89,9151700,94.44,0.008239879691663843,97.04857142857142,100.26539999999999
2017-09-13,2017,9,13,Wednesday,37,2017-37,98.24,98.95,98.02,98.82,7615300,95.34,0.009500509884933228,96.86428571428571,100.11399999999999
2017-09-14,2017,9,14,Thursday,37,2017-37,98.79,98.84,97.54,97.9,9710000,94.45,-0.009309866297563807,96.61500000000001,99.98
2017-09-15,2017,9,15,Friday,37,2017-37,98.05,98.93,98.0,98.52,23870300,95.05,0.006332945273930912,96.34714285714287,99.88680000000001
2017-09-18,2017,9,18,Monday,38,2017-38,98.39,98.72,97.72,98.1,7013600,94.64,-0.004263061963580395,96.03999999999999,99.786
2017-09-19,2017,9,19,Tuesday,38,2017-38,98.23,98.67,98.08,98.43,6970300,94.96,0.0033639294604250747,95.755,99.68639999999999
2017-09-20,2017,9,20,Wednesday,38,2017-38,98.76,99.28,98.62,99.21,6459100,95.71,0.007924353759554803,95.50285714285714,99.59700000000001
2017-09-21,2017,9,21,Thursday,38,2017-38,99.19,99.39,98.75,98.89,4958000,95.4,-0.0032254572626115863,95.34357142857144,99.491
2017-09-22,2017,9,22,Friday,38,2017-38,98.55,98.99,98.53,98.6,6359100,95.12,-0.0029326493470392956,95.14357142857143,99.38119999999999
2017-09-25,2017,9,25,Monday,39,2017-39,98.6,99.65,98.42,99.57,7492500,96.06,0.009837775910963575,95.00357142857142,99.2748
2017-09-26,2017,9,26,Tuesday,39,2017-39,99.64,99.74,98.61,98.63,6220500,95.15,-0.009440524449753518,94.80571428571429,99.1558
2017-09-27,2017,9,27,Wednesday,39,2017-39,98.97,99.53,98.02,99.24,7596600,95.74,0.006184724536209885,94.9557142857143,99.03020000000001
2017-09-28,2017,9,28,Thursday,39,2017-39,98.77,99.05,98.0,98.05,7149600,94.59,-0.011991082630381733,95.02285714285713,98.86099999999999
2017-09-29,2017,9,29,Friday,39,2017-39,97.89,98.59,97.66,98.57,8185900,95.09,0.005303295975098932,95.12428571428572,98.69139999999999
2017-10-02,2017,10,2,Monday,40,2017-40,99.31,100.44,99.11,99.86,6923300,96.34,0.013087169412020927,95.26,98.552
2017-10-03,2017,10,3,Tuesday,40,2017-40,100.05,100.85,99.91,100.79,5447700,97.24,0.009313008522504829,95.39571428571428,98.4322
2017-10-04,2017,10,4,Wednesday,40,2017-40,100.74,100.93,100.2,100.55,5126100,97.01,-0.0023810924920302234,95.57857142857142,98.319
2017-10-05,2017,10,5,Thursday,40,2017-40,100.64,100.87,100.02,100.11,4736700,96.58,-0.004375978153692506,95.68785714285714,98.18719999999999
2017-10-06,2017,10,6,Friday,40,2017-40,99.95,100.27,99.34,100.07,4360200,96.54,-0.0003995575007322838,95.82357142857144,97.9956
2017-10-09,2017,10,9,Monday,41,2017-41,100.81,100.98,99.45,99.57,5429600,96.06,-0.004996544161007144,95.90214285714286,97.79520000000001
2017-10-10,2017,10,10,Tuesday,41,2017-41,99.99,100.07,98.66,99.58,7704400,96.07,0.00010047082295527865,95.92785714285715,97.59559999999999
2017-10-11,2017,10,11,Wednesday,41,2017-41,99.58,99.58,98.05,98.55,7984000,95.08,-0.01034348436723842,95.90499999999999,97.363
2017-10-12,2017,10,12,Thursday,41,2017-41,97.56,97.82,96.81,96.93,11018200,93.51,-0.016438314392693165,95.78999999999999,97.1364
2017-10-13,2017,10,13,Friday,41,2017-41,96.8,97.68,96.8,97.38,6858000,93.95,0.004642450083177652,95.63928571428572,96.91
2017-10-16,2017,10,16,Monday,42,2017-42,97.64,98.27,97.54,98.13,4911600,94.67,0.0077017705025388405,95.605,96.7256
2017-10-17,2017,10,17,Tuesday,42,2017-42,98.4,98.47,97.86,98.36,5942500,94.89,0.002343933214222771,95.54428571428572,96.57140000000001
2017-10-18,2017,10,18,Wednesday,42,2017-42,98.36,98.49,97.55,98.25,5404300,94.79,-0.001118292226506279,95.55857142857144,96.403
2017-10-19,2017,10,19,Thursday,42,2017-42,98.19,99.3,98.11,99.01,5634300,95.52,0.007735310741330048,95.58928571428571,96.3294
2017-10-20,2017,10,20,Friday,42,2017-42,99.45,99.66,98.94,99.4,5938700,95.9,0.0039390065805595675,95.55785714285715,96.29180000000001
2017-10-23,2017,10,23,Monday,43,2017-43,99.12,99.18,98.63,98.7,5888200,95.22,-0.007042359973853607,95.41357142857143,96.22840000000001
2017-10-24,2017,10,24,Tuesday,43,2017-43,98.52,98.86,98.06,98.29,4966200,94.82,-0.004153931343793271,95.25714285714287,96.16820000000001
2017-10-25,2017,10,25,Wednesday,43,2017-43,98.05,98.22,97.45,97.8,5144400,94.35,-0.0049850899474875865,95.09785714285715,96.0966
2017-10-26,2017,10,26,Thursday,43,2017-43,97.58,99.48,97.25,98.56,6167500,95.09,0.007770902078644726,94.99428571428571,96.0264
2017-10-27,2017,10,27,Friday,43,2017-43,97.9,98.36,96.89,98.31,7868700,94.84,-0.0025366271989277767,94.90714285714286,95.96700000000001
2017-10-30,2017,10,30,Monday,44,2017-44,98.12,98.33,97.7,98.04,7093200,94.58,-0.002746353747030139,94.80071428571429,95.9156
2017-10-31,2017,10,31,Tuesday,44,2017-44,97.94,98.09,97.38,97.81,5701700,94.36,-0.0023460846279550474,94.74928571428572,95.85079999999999
2017-11-01,2017,11,1,Wednesday,44,2017-44,98.13,99.46,98.0,99.03,6920400,95.54,0.012473231682045727,94.89428571428573,95.77859999999998
2017-11-02,2017,11,2,Thursday,44,2017-44,98.87,99.12,98.02,98.35,6799200,94.88,-0.006866634665440907,94.96071428571429,95.71779999999998
2017-11-03,2017,11,3,Friday,44,2017-44,98.36,99.38,97.9,98.64,5416900,95.16,0.002948671043585538,94.99571428571429,95.6622
2017-11-06,2017,11,6,Monday,45,2017-45,98.37,101.13,98.35,100.64,14728700,97.09,0.020275759370890434,95.15285714285713,95.62799999999999
2017-11-07,2017,11,7,Tuesday,45,2017-45,101.29,102.9,100.74,101.61,12177500,98.03,0.009638360703889903,95.38428571428571,95.6098
2017-11-08,2017,11,8,Wednesday,45,2017-45,101.88,102.0,100.42,101.18,8023200,97.61,-0.004231951902300302,95.53357142857143,95.58300000000001
2017-11-09,2017,11,9,Thursday,45,2017-45,100.83,103.91,100.8,102.68,13172500,99.06,0.014825110482741266,95.75928571428572,95.57939999999999
2017-11-10,2017,11,10,Friday,45,2017-45,104.99,106.24,104.08,104.78,16701500,101.09,0.020451813592177404,96.17857142857143,95.64859999999999
2017-11-13,2017,11,13,Monday,46,2017-46,104.14,105.14,103.98,104.74,7856000,101.05,-0.0003816739447870532,96.62357142857142,95.71119999999999
2017-11-14,2017,11,14,Tuesday,46,2017-46,104.57,104.57,103.0,103.17,6929300,99.53,-0.014989499015136243,96.99357142857143,95.7414
2017-11-15,2017,11,15,Wednesday,46,2017-46,102.75,103.96,102.45,103.69,5691500,100.03,0.005040340507363794,97.34642857142858,95.7836
2017-11-16,2017,11,16,Thursday,46,2017-46,103.63,103.98,102.76,103.6,6410900,99.95,-0.0008680796540494473,97.71142857142857,95.90979999999999
2017-11-17,2017,11,17,Friday,46,2017-46,103.22,103.99,102.97,103.44,7500800,99.79,-0.001544389991143702,98.08357142857143,96.0326
2017-11-20,2017,11,20,Monday,47,2017-47,103.42,103.42,102.7,102.75,5112600,99.13,-0.00667059834316075,98.42428571428572,96.1418
2017-11-21,2017,11,21,Tuesday,47,2017-47,102.97,103.17,102.79,103.0,5725900,99.37,0.002433187401609249,98.69785714285715,96.24040000000001
2017-11-22,2017,11,22,Wednesday,47,2017-47,103.22,103.32,102.69,102.74,4140700,99.12,-0.002524252851253239,99.00071428571428,96.316
2017-11-24,2017,11,24,Friday,47,2017-47,102.91,102.92,102.45,102.64,2217600,99.02,-0.000973477341577822,99.27642857142857,96.40740000000001
2017-11-27,2017,11,27,Monday,48,2017-48,102.63,102.97,102.38,102.79,4007500,99.17,0.0014615233127184268,99.425,96.4898
2017-11-28,2017,11,28,Tuesday,48,2017-48,102.56,103.88,102.17,103.41,8401100,99.76,0.0060317468377375505,99.54857142857144,96.59219999999999
2017-11-29,2017,11,29,Wednesday,48,2017-48,103.5,106.26,103.43,105.24,14503100,101.53,0.017696452656727812,99.82857142857142,96.7236
2017-11-30,2017,11,30,Thursday,48,2017-48,105.36,105.71,104.47,104.82,9949000,101.12,-0.003990848303804917,99.97571428571429,96.8318
2017-12-01,2017,12,1,Friday,48,2017-48,104.58,105.85,103.87,105.25,9258400,101.54,0.0041022776415231554,100.00785714285715,96.95460000000001
2017-12-04,2017,12,4,Monday,49,2017-49,106.5,112.67,106.5,110.22,17824000,106.33,0.04722088769958166,100.38499999999999,97.17880000000001
2017-12-05,2017,12,5,Tuesday,49,2017-49,109.53,110.04,106.52,107.22,13055600,103.44,-0.027218302838336705,100.66428571428571,97.32639999999999
2017-12-06,2017,12,6,Wednesday,49,2017-49,107.17,107.99,105.36,105.46,8121700,101.74,-0.016414873208354885,100.78642857142857,97.45819999999999
2017-12-07,2017,12,7,Thursday,49,2017-49,105.74,106.0,104.49,105.26,9948600,101.55,-0.0018962895773961819,100.90071428571427,97.57440000000001
2017-12-08,2017,12,8,Friday,49,2017-49,104.91,104.98,104.08,104.23,6536600,101.36,-0.0018196532771640461,101.01285714285713,97.70980000000002
2017-12-11,2017,12,11,Monday,50,2017-50,104.87,106.84,104.77,106.83,7434000,103.89,0.024944738856095716,101.35285714285715,97.8858
2017-12-12,2017,12,12,Tuesday,50,2017-50,107.14,107.83,106.59,107.43,8147000,104.48,0.005616480767581367,101.71785714285714,98.04860000000001
2017-12-13,2017,12,13,Wednesday,50,2017-50,108.15,108.19,106.75,107.61,10368300,104.65,0.001675489812767772,102.11285714285715,98.1968
2017-12-14,2017,12,14,Thursday,50,2017-50,107.29,111.54,107.2,110.57,27571300,107.53,0.02750667974061094,102.7207142857143,98.40719999999999
2017-12-15,2017,12,15,Friday,50,2017-50,111.98,112.0,110.6,111.27,19978600,108.21,0.006330780383783097,103.36642857142859,98.6398
2017-12-18,2017,12,18,Monday,51,2017-51,111.84,111.99,110.31,111.03,12270000,107.98,-0.0021568903664865857,103.95357142857142,98.8686
2017-12-19,2017,12,19,Tuesday,51,2017-51,111.33,112.39,110.77,111.81,10546600,108.74,0.007025187259897203,104.46857142857142,99.12219999999999
2017-12-20,2017,12,20,Wednesday,51,2017-51,111.62,112.3,109.69,109.69,8661100,106.67,-0.01896070056754684,104.865,99.3342
2017-12-21,2017,12,21,Thursday,51,2017-51,109.72,111.09,109.19,109.57,9372800,106.56,-0.0010939792235493684,105.22357142857142,99.56380000000001
2017-12-22,2017,12,22,Friday,51,2017-51,109.49,109.69,108.45,108.67,7378400,105.68,-0.00821390153485202,105.17714285714285,99.8072
2017-12-26,2017,12,26,Tuesday,52,2017-52,108.49,109.37,107.89,108.12,3982400,105.15,-0.005061230654101356,105.29928571428572,100.03120000000001
2017-12-27,2017,12,27,Wednesday,52,2017-52,108.42,108.55,107.46,107.64,5624000,104.68,-0.004439604265288111,105.50928571428572,100.2314
2017-12-28,2017,12,28,Thursday,52,2017-52,108.0,108.05,107.06,107.77,3477700,104.81,0.0012078124739216545,105.74214285714287,100.4298
2017-12-29,2017,12,29,Friday,52,2017-52,108.05,108.34,107.51,107.51,4538400,104.55,-0.0024124924611885756,105.97000000000001,100.625
2018-01-02,2018,1,2,Tuesday,00,2018-00,108.95,111.81,108.56,111.8,11014300,108.73,0.039903228988921846,106.3157142857143,100.8892
2018-01-03,2018,1,3,Wednesday,00,2018-00,112.19,113.19,111.45,112.28,9237900,109.19,0.0042932600525635856,106.65214285714286,101.155
2018-01-04,2018,1,4,Thursday,00,2018-00,112.95,113.0,111.63,112.23,7417400,109.14,-0.0004451470344201125,106.97285714285714,101.4334
2018-01-05,2018,1,5,Friday,00,2018-00,112.68,112.68,111.24,111.62,6008300,108.55,-0.005435365378154811,107.04571428571428,101.708
2018-01-08,2018,1,8,Monday,01,2018-01,110.89,111.28,109.54,110.02,8052600,106.99,-0.014334343758998558,106.95857142857142,101.9608
2018-01-09,2018,1,9,Tuesday,01,2018-01,110.13,110.86,109.86,109.94,5838000,106.92,-0.0007271794848391355,106.88285714285715,102.1974
2018-01-10,2018,1,10,Wednesday,01,2018-01,109.96,110.5,109.01,109.47,6060000,106.46,-0.004275056462000104,106.72000000000001,102.4298
2018-01-11,2018,1,11,Thursday,01,2018-01,110.25,111.08,109.51,110.99,6427000,107.94,0.01388511058525399,106.8107142857143,102.697
2018-01-12,2018,1,12,Friday,01,2018-01,111.32,112.72,111.0,112.47,5899900,109.38,0.013334613165172149,107.01214285714286,102.99740000000001
2018-01-16,2018,1,16,Tuesday,02,2018-02,113.07,113.16,110.62,110.69,8069200,107.65,-0.01582648744666182,107.15285714285714,103.23960000000001
2018-01-17,2018,1,17,Wednesday,02,2018-02,111.2,112.21,110.57,111.97,7030700,108.89,0.011563808431397593,107.41999999999999,103.51980000000002
2018-01-18,2018,1,18,Thursday,02,2018-02,111.74,111.99,110.2,110.42,8070900,107.38,-0.013843017230694477,107.61285714285714,103.7642
2018-01-19,2018,1,19,Friday,02,2018-02,110.97,111.09,109.84,110.59,10514300,107.55,0.0015395343599500233,107.80857142857143,103.9734
2018-01-22,2018,1,22,Monday,03,2018-03,110.27,111.56,110.06,111.1,8073600,108.05,0.004611716327447946,108.05857142857143,104.17379999999999
2018-01-23,2018,1,23,Tuesday,03,2018-03,110.27,111.14,109.89,110.41,7477300,107.37,-0.0062106182909780205,107.96142857142857,104.369
2018-01-24,2018,1,24,Wednesday,03,2018-03,110.96,111.43,110.29,110.5,7211800,107.46,0.0008150628677010552,107.83785714285713,104.537
2018-01-25,2018,1,25,Thursday,03,2018-03,110.6,111.82,110.12,110.55,6291000,107.51,0.0004526017036852181,107.72142857142856,104.6654
2018-01-26,2018,1,26,Friday,03,2018-03,110.81,112.53,110.67,112.19,7743800,109.11,0.014834929756414539,107.76142857142858,104.8266
2018-01-29,2018,1,29,Monday,04,2018-04,112.1,112.45,111.24,111.54,6847800,108.47,-0.0057937905641385345,107.86714285714287,105.00540000000001
2018-01-30,2018,1,30,Tuesday,04,2018-04,111.42,112.42,110.1,110.11,8393900,107.08,-0.012820478555050752,107.87857142857142,105.1464
2018-01-31,2018,1,31,Wednesday,04,2018-04,110.08,110.12,108.47,108.67,9841400,105.68,-0.01307781877138725,107.82285714285715,105.26100000000001
2018-02-01,2018,2,1,Thursday,04,2018-04,108.62,110.65,107.36,110.49,9518900,107.45,0.016747801954769326,107.78785714285713,105.4142
2018-02-02,2018,2,2,Friday,04,2018-04,109.95,110.58,108.45,108.7,9947700,105.71,-0.016200560680496245,107.5257142857143,105.5458
2018-02-05,2018,2,5,Monday,05,2018-05,107.1,108.63,104.01,104.7,15107900,101.82,-0.03679848184755119,107.10928571428572,105.59479999999999
2018-02-06,2018,2,6,Tuesday,05,2018-05,102.88,106.2,101.76,106.17,17765100,103.25,0.01404017423456172,106.70642857142857,105.67739999999999
2018-02-07,2018,2,7,Wednesday,05,2018-05,107.83,108.03,104.41,104.76,12445000,101.88,-0.01328065239982923,106.31357142857142,105.73459999999999
2018-02-08,2018,2,8,Thursday,05,2018-05,105.47,105.82,101.19,101.35,12667500,98.56,-0.03255063348251941,105.67142857142858,105.7224
2018-02-09,2018,2,9,Friday,05,2018-05,102.55,103.75,100.26,103.09,12479700,100.26,0.017168337423207447,105.11500000000001,105.7324
2018-02-12,2018,2,12,Monday,06,2018-06,103.93,104.64,102.1,103.39,9584700,100.55,0.0029099680732236344,104.62785714285714,105.71279999999999
2018-02-13,2018,2,13,Tuesday,06,2018-06,102.64,104.31,102.4,104.12,8447900,101.26,0.007060738528680499,104.18500000000002,105.7156
2018-02-14,2018,2,14,Wednesday,06,2018-06,103.49,104.76,102.69,104.6,7425700,101.72,0.004610010890608196,103.77142857142857,105.7192
2018-02-15,2018,2,15,Thursday,06,2018-06,105.36,105.57,103.93,105.18,6494700,102.29,0.005544892924938427,103.28428571428572,105.6384
2018-02-16,2018,2,16,Friday,06,2018-06,105.19,107.35,105.19,106.53,8746400,103.6,0.012835213220218078,102.93642857142856,105.6416
2018-02-20,2018,2,20,Tuesday,07,2018-07,106.37,107.57,105.52,105.98,6734500,103.07,-0.00516282863535833,102.64999999999999,105.66820000000001
2018-02-21,2018,2,21,Wednesday,07,2018-07,106.0,106.91,105.02,105.05,6743300,102.16,-0.008775284943597583,102.39857142857143,105.6804
2018-02-22,2018,2,22,Thursday,07,2018-07,105.31,106.01,104.93,105.24,4462200,102.35,0.0018086661387812786,102.03428571428572,105.70019999999998
2018-02-23,2018,2,23,Friday,07,2018-07,105.75,107.36,105.43,107.25,6101100,104.3,0.019099200506904612,101.93357142857143,105.7084
2018-02-26,2018,2,26,Monday,08,2018-08,108.0,109.81,107.67,109.81,8138200,106.79,0.02386949973743624,102.28857142857143,105.7546
2018-02-27,2018,2,27,Tuesday,08,2018-08,108.0,108.16,104.85,104.87,14179600,101.99,-0.04498681172342056,102.19857142857143,105.70139999999999
2018-02-28,2018,2,28,Wednesday,08,2018-08,105.45,105.57,103.14,103.16,10760800,100.32,-0.016305859838428582,102.08714285714287,105.55720000000001
2018-03-01,2018,3,1,Thursday,08,2018-08,103.2,104.03,101.33,102.57,10487300,99.75,-0.005719406124147897,102.17214285714284,105.388
2018-03-02,2018,3,2,Friday,08,2018-08,102.0,103.17,101.44,102.99,7835400,100.16,0.004094793118373463,102.16499999999999,105.2316
2018-03-05,2018,3,5,Monday,09,2018-09,102.71,103.97,102.42,103.41,5736700,100.57,0.004078170339823162,102.16642857142857,105.06819999999999
2018-03-06,2018,3,6,Tuesday,09,2018-09,104.0,104.95,103.51,104.94,6216200,102.05,0.014795450952260092,102.22285714285714,104.97579999999999
2018-03-07,2018,3,7,Wednesday,09,2018-09,103.72,104.24,102.77,103.59,6214800,100.74,-0.012864566318120385,102.15285714285713,104.8594
2018-03-08,2018,3,8,Thursday,09,2018-09,103.99,104.59,103.47,104.03,6627000,101.17,0.004247590599728346,102.07285714285715,104.7692
2018-03-09,2018,3,9,Friday,09,2018-09,104.43,104.75,103.64,104.73,5618400,101.85,0.006728849273866855,101.94785714285715,104.7032
2018-03-12,2018,3,12,Monday,10,2018-10,104.72,105.94,104.72,105.17,6485300,102.28,0.00420120478732855,101.89142857142856,104.65520000000001
2018-03-13,2018,3,13,Tuesday,10,2018-10,105.83,105.83,103.42,103.73,6716700,100.88,-0.013692031084691747,101.8,104.5766
2018-03-14,2018,3,14,Wednesday,10,2018-10,104.53,104.65,103.47,103.9,6235900,101.04,0.0016387498852314941,101.70642857142856,104.5064
2018-03-15,2018,3,15,Thursday,10,2018-10,104.0,104.29,103.24,103.24,5174600,100.4,-0.006352187286836508,101.42785714285715,104.3398
2018-03-16,2018,3,16,Friday,10,2018-10,103.56,104.27,102.84,102.87,10468000,100.04,-0.0035838652430801865,100.94571428571429,104.15679999999999
2018-03-19,2018,3,19,Monday,11,2018-11,102.8,102.95,101.0,101.48,6528300,98.69,-0.013512218086182526,100.71000000000001,103.9478
2018-03-20,2018,3,20,Tuesday,11,2018-11,101.54,102.15,100.75,101.35,8330300,98.56,-0.0012811285558236296,100.58428571428571,103.74799999999999
2018-03-21,2018,3,21,Wednesday,11,2018-11,101.5,102.94,101.42,101.82,6136400,99.02,0.004637469852304843,100.53214285714286,103.5886
2018-03-22,2018,3,22,Thursday,11,2018-11,101.29,101.64,100.41,100.6,8911600,97.83,-0.011981916060248676,100.36571428571428,103.4068
2018-03-23,2018,3,23,Friday,11,2018-11,100.85,101.11,98.45,98.54,7505100,95.83,-0.02047718145519195,100.02714285714285,103.1942
2018-03-26,2018,3,26,Monday,12,2018-12,99.86,100.78,99.08,100.65,7340100,97.88,0.0214126379609183,99.72928571428572,102.993
2018-03-27,2018,3,27,Tuesday,12,2018-12,100.88,101.18,98.89,99.36,7193500,96.63,-0.01281669654662232,99.43571428571428,102.738
2018-03-28,2018,3,28,Wednesday,12,2018-12,99.5,100.08,98.15,98.54,9099700,95.83,-0.008252826220306764,99.05428571428571,102.5016
